3.167101209129725148e-01,1.067848241563225553e+00
3.369553930100679828e+00,1.832799663377440158e+00
-9.587079945188370367e-02,2.360392932036369018e+00
7.042405936433415725e-01,4.004140626425958249e-01
6.815758045377726670e-01,1.098001399980727655e+00
1.311065028889560891e+00,-1.026604557684121621e+00
9.957273316139020336e-01,1.840366960151614162e+00
4.019978136593087559e-01,1.831368438333588200e+00
8.339989873710087487e-01,-2.300341839616422135e-01
2.119439165037100281e+00,9.824340928734154321e-02
4.281531712270373879e-01,1.287637673571301544e+00
1.152636646927725605e+00,1.184799841004969601e+00
2.321670377253938877e+00,8.048497709344251128e-01
-4.403321280334595578e-01,5.000865684932525035e-01
3.780608503036791412e-01,-7.764637045112865454e-02
1.706955428906974381e-01,6.312235538193401441e-01
2.351825725602399331e+00,-8.673838736487955448e-01
-2.740859967768244365e-01,1.804165727448187484e+00
2.924601951984536541e+00,2.340512891810319296e+00
2.221201650319726717e+00,2.187383473397581213e+00
1.954037506708317773e+00,6.852549657482008838e-01
8.280800185027397120e-01,-2.840765386700276895e-01
4.681657084710855177e-02,7.580714595515458676e-01
4.431109857894486304e-01,3.940480451562391462e-01
-6.403447098361594314e-01,2.071090436296703530e+00
-5.130879843358360226e-02,2.376663008734937410e+00
1.026869681969869719e-01,2.360892875967036897e+00
1.381739215851974123e+00,-2.143769658151171598e+00
1.033197407742426632e-01,-2.611380823091519199e-01
1.929604108367129367e+00,9.265757259868412365e-01
6.994083933909064354e-01,8.211982386343952278e-01
1.415750008543281702e-02,9.768563972980908172e-01
-5.404403244164448505e-01,-7.431397232454239887e-02
1.983780956877957857e+00,1.689552060337774497e-01
-1.166642956020925270e+00,1.356911214165991364e+00
9.274703556361952872e-01,-9.007751936122125880e-01
4.150659580790432290e-01,7.096708781571430258e-01
-1.405876362750309250e+00,1.030522148245520242e+00
-1.370171974099081647e+00,8.276762002696070875e-01
9.161492923759877449e-01,1.694935657940714435e+00
1.178413482009254665e+00,2.014697854701537061e+00
1.102629002154347226e+00,1.198588706415609995e+00
1.157270747805471345e+00,1.215717973198155999e+00
1.949890379944783758e+00,1.283276030623095920e+00
8.065272796999264360e-01,7.076860950203234246e-01
-7.545447158221367800e-01,1.029502935987302914e+00
2.133333922977831421e+00,-1.322987790214169790e+00
1.803607226456902524e+00,5.742262994297543388e-01
2.948530582505024533e-01,1.275873376996748521e+00
4.407476924580356226e+00,2.401286446624552262e+00
-7.328510764594753368e-01,-7.037258645639234977e-01
-3.813566669245763485e+00,-6.976230273415228167e-01
7.824795235198884757e-01,-2.584142043222366958e+00
2.091637304102378359e-02,1.004421301562578028e-01
4.428808486407265210e-01,-2.832341718100967576e+00
1.064785357000206156e+00,-6.172336328656012894e-01
-5.494094046491752037e-01,-1.212558280009979672e+00
-9.173256171725315822e-01,5.845419356842762593e-01
-9.835200101232453029e-01,-2.588803558204244126e+00
-1.214400738829134907e+00,-2.711482904125313453e+00
-4.453617869678223040e-01,-6.545381636260427793e-02
-2.315638285063473134e+00,-1.627207761897277560e+00
-5.809588167120871560e-01,-2.313463627654969157e-01
-2.510685451062251716e-01,-2.376077232231169845e+00
-2.532315588846216770e+00,-7.990298804134873256e-01
-1.805169498534302530e-01,-2.372868055020912692e+00
-1.554847777689978283e+00,-1.803219536573019477e+00
-7.568219618178817498e-01,-1.132453696809870403e+00
-2.508845433830240168e-01,-1.459733861942452693e-01
5.542623005167184314e-01,-3.624738937386847715e-01
-6.939074873111402697e-01,3.865021412283919933e-02
-9.648653181852290261e-01,-6.714612873785100744e-01
-2.009338222324774659e-02,-1.981190040695839594e+00
7.452889905455799546e-01,6.063411803756717511e-01
-2.085498880136801958e+00,-1.074807995325893772e-01
-1.085339023826993099e+00,-1.230304962857971862e+00
-1.106244625534616999e+00,-2.440970957198343783e+00
1.155485021476111429e-01,6.149219328136528162e-01
-8.086253850030141743e-01,-1.564276797163924648e+00
-1.774567735425193860e+00,-7.589429261719510267e-01
-3.541355531767624298e-01,-1.923559722801155392e+00
-5.484873551256028712e-01,-2.121267374219919066e+00
-1.072808162517222774e+00,-2.010990466940926424e+00
-3.122136975716479412e+00,-1.636335329295055985e+00
6.682927994121308224e-01,-2.107851774868201300e-01
6.336008627757707679e-01,-1.574468861960048871e-01
-4.843403495283082894e-02,-1.670313550225523969e+00
6.090668823089058215e-01,-1.661398525454394370e+00
5.601211208208054515e-01,1.290421628784565788e+00
2.098415949951847326e-01,-1.640306203527445161e+00
2.856669511698720632e-01,-1.344476119635276135e+00
8.433416990971158711e-01,-4.656850166403159186e-02
-7.609993368423322302e-01,-8.363450849745497351e-01
-1.059697744710677458e+00,-6.768812517497092562e-01
-9.795656726669239589e-01,-2.163644619317248718e+00
-3.249876370438631312e+00,7.658172227618962324e-01
3.479095738442685715e-01,-4.002411039747153509e-01
-2.935665477134835610e-01,-3.683876110883515409e+00
-1.865069166503886544e+00,-2.395889862254640956e-01
-1.627504880915911389e+00,-1.127743833431218423e+00
