-1.723734109978681150e+00,-3.854628078806505265e+00
-1.376098888673643827e+00,-8.546887104279097258e-01
-9.628095317721172552e-01,-1.133610702183922569e-01
-2.111698290128765976e+00,-2.362101338399048345e+00
-1.851324954954756130e+00,-2.437783152514632512e+00
1.712569975066426942e-01,-8.476897493763457803e-01
-3.818812339302828818e+00,-2.138049340849641489e+00
-1.460160386142325128e+00,-3.775282287108298718e+00
-6.851234641196306541e-01,-2.473448047074053413e+00
-3.092229900727185399e+00,-2.250027441737751044e+00
-2.982294303582357475e+00,-9.687309075209069587e-01
-1.508666224485788021e+00,-2.446646604202852515e+00
-2.806360081906135839e+00,-1.868732241656543946e+00
-3.212560238383705524e+00,-1.840009146508890581e+00
-2.755223035634996709e+00,-1.650104007577946508e+00
-1.022458235677952798e+00,-2.138585249835964763e+00
-1.896143694858499096e+00,-1.699408963937273143e+00
-1.031794704393013795e+00,-1.130376157949881444e+00
-1.432216911257499170e+00,-1.534717656493948201e+00
-3.165373083178499414e+00,-4.035994791072069710e+00
-3.155413294824682247e+00,1.345157394902942727e+00
-1.873272788754450024e+00,-2.694178896441223880e+00
-1.442325569103409366e+00,-1.900853400022479933e+00
-1.362073825761242585e+00,-1.296889318971816252e+00
-2.916093153782795433e+00,-2.786014228043232954e+00
-8.808182035620883976e-01,-2.983396109119570205e+00
-1.755479979004328062e+00,-2.581409738448758429e+00
-1.570436097723837632e+00,-1.201598011649162689e+00
-2.610070048667768372e+00,-8.145957928722378227e-01
-2.710834005461788543e+00,-2.781128930522262621e+00
-2.230372978018561270e+00,-1.879804917141981502e+00
-2.788469835406180319e+00,-4.960122619102699915e+00
-2.795581116021459422e+00,-1.715417750217705706e+00
-1.477462718032393152e+00,-1.916445556093535840e+00
7.207955895573414651e-01,-1.388992117421358641e+00
-2.835943995405662665e+00,-2.003696040832508185e+00
-1.606905319840232549e+00,-1.315504915825872700e+00
-1.224798317027606220e+00,-1.443997113889380124e+00
-2.540979900015623016e+00,-4.755827524197397960e-01
-7.916148694814113540e-01,-1.948722715619947587e+00
-2.426631209409938261e+00,-1.192059772168786447e+00
-1.942720238191701254e+00,-3.040171574388158326e+00
-1.065851914303932890e+00,-2.120034541714005627e+00
2.070163090923742288e-01,-5.399930779222430033e+00
-7.664711038487121986e-01,-2.587880838910189496e+00
-2.976936920878325399e+00,-1.531929700167367292e+00
8.711269241232395544e-01,-3.208085683805862232e+00
-9.963968198460160242e-01,-8.692735535599149799e-01
-1.439960307807893525e+00,-2.618397300664083271e+00
-2.224798719193413987e+00,2.159014506530692046e-01
1.845741637192111373e+00,2.287607235804594019e+00
2.579361031418776484e+00,2.933250237692180296e+00
3.669618283643646173e+00,3.717239499026645078e+00
1.746349494094274757e+00,8.369514080185203042e-01
2.534451460105273224e+00,5.909691407600894397e-01
9.402300651161237255e-01,1.553877506133857667e+00
8.375509886600156495e-01,1.378007704266134059e+00
2.609331258608291293e+00,2.615219618757548492e+00
2.504298029580012575e+00,1.324297405948852813e+00
3.313516164567823274e+00,2.903374704579151810e+00
-9.812612827129241211e-02,1.742225844547356850e+00
3.023624834895588975e+00,1.685339285479930727e+00
3.072906060955679752e+00,2.032602126347240024e+00
4.525254741509417755e+00,1.825096528079328984e+00
1.158041657561519555e+00,2.076600788545577281e+00
1.328767177436460667e+00,1.682840589943280118e+00
1.374643010406168653e+00,9.423673497878324312e-01
3.056138070998517087e+00,2.004491748502458925e+00
2.213829779402221476e+00,3.042840824922190546e-01
3.348078799649707449e+00,3.598841141628206231e-02
1.768344528658541526e+00,2.044385233376847744e+00
2.877128486942091001e-01,3.612115450201350164e+00
1.338152458272923617e+00,1.420831478755895549e+00
2.174386818615236194e+00,2.798872580892180384e+00
2.537396640681515159e+00,1.176130162107628774e+00
2.146161280453568132e+00,1.909367963961815740e+00
2.941359264718963029e+00,3.177338328684107260e+00
2.024901422819665786e+00,2.304999762608805458e+00
2.954573835159299389e+00,1.993543289690101084e+00
2.214866421517324380e+00,3.242425361070295775e+00
2.146906643460600783e+00,2.292558502991885128e+00
1.368949389431236785e+00,1.590953137460518807e+00
2.037377281038245780e+00,2.933869847270710096e+00
6.213981233219221245e-01,1.672019340628514206e+00
2.391805898835295707e+00,2.748321754648697990e+00
2.160535491530593877e+00,1.387907201658035605e+00
2.688495597377422719e+00,2.182085222264949387e+00
2.468058174324506471e+00,1.284288737269371872e+00
2.223487703869027055e+00,1.770446062500725226e+00
1.590077627810303262e+00,8.052697283373828618e-01
7.854012353729604712e-01,3.362652468725146893e-01
3.288309540458922875e+00,1.374737123229871738e+00
3.955275491062469673e+00,1.052089900228323494e-01
1.751364763698924465e+00,3.294970103497566249e+00
7.228567034311674799e-01,7.693115762956415082e-01
2.338287923873460183e+00,2.510285555031054994e+00
2.050413559038813283e+00,1.187686719230852894e+00
1.853203917599454797e+00,4.052304084827579089e+00
3.145372412072998891e+00,2.076479918307188477e+00
1.139344534583681456e+00,1.612301020603731150e+00
